Date,close_real,real,proba_sobe,pred,acerto
2023-06-08,4261.06982421875,0,0.6884,1,0
2023-06-09,4291.7001953125,1,0.6064,1,1
2023-06-12,4304.3701171875,0,0.6632,1,0
2023-06-13,4349.31005859375,1,0.5692,1,1
2023-06-14,4337.85009765625,1,0.6747,1,1
2023-06-15,4362.60009765625,1,0.689,1,1
2023-06-16,4407.43994140625,0,0.554,1,0
2023-06-20,4367.18994140625,0,0.5438,1,0
2023-06-21,4360.14013671875,0,0.4725,0,1
2023-06-22,4351.81982421875,1,0.5753,1,1
2023-06-23,4341.33984375,1,0.635,1,1
2023-06-26,4328.080078125,1,0.6296,1,1
2023-06-27,4335.0,0,0.5524,1,0
2023-06-28,4360.22021484375,1,0.6425,1,1
2023-06-29,4371.97021484375,1,0.6321,1,1
2023-06-30,4422.43994140625,1,0.6239,1,1
2023-07-03,4442.2900390625,0,0.4603,0,1
2023-07-05,4436.60986328125,1,0.5708,1,1
2023-07-06,4385.0498046875,0,0.5051,1,0
2023-07-07,4397.39990234375,1,0.6184,1,1
2023-07-10,4389.919921875,1,0.5198,1,1
2023-07-11,4408.4599609375,1,0.6239,1,1
2023-07-12,4463.22998046875,0,0.5963,1,0
2023-07-13,4489.35986328125,1,0.5387,1,1
2023-07-14,4499.56005859375,1,0.565,1,1
2023-07-17,4504.89990234375,0,0.5388,1,0
2023-07-18,4514.58984375,0,0.5792,1,0
2023-07-19,4557.47998046875,0,0.5899,1,0
2023-07-20,4527.56005859375,0,0.6947,1,0
2023-07-21,4535.7900390625,0,0.7204,1,0
2023-07-24,4541.2900390625,1,0.5598,1,1
2023-07-25,4552.419921875,1,0.6862,1,1
2023-07-26,4547.580078125,1,0.6384,1,1
2023-07-27,4528.56005859375,1,0.698,1,1
2023-07-28,4564.009765625,1,0.6246,1,1
2023-07-31,4573.14013671875,0,0.4903,0,1
2023-08-01,4567.52978515625,0,0.573,1,0
2023-08-02,4505.75,1,0.641,1,1
2023-08-03,4485.5400390625,0,0.5186,1,0
2023-08-04,4474.5498046875,1,0.6788,1,1
2023-08-07,4491.14990234375,1,0.7002,1,1
2023-08-08,4464.39013671875,1,0.6129,1,1
2023-08-09,4461.330078125,1,0.5866,1,1
2023-08-10,4457.919921875,1,0.5089,1,1
2023-08-11,4443.97998046875,1,0.5611,1,1
2023-08-14,4453.43994140625,1,0.631,1,1
2023-08-15,4432.18994140625,0,0.6037,1,0
2023-08-16,4403.5498046875,1,0.5021,1,1
2023-08-17,4364.830078125,1,0.5825,1,1
2023-08-18,4335.31005859375,1,0.6625,1,1
2023-08-21,4360.2998046875,0,0.6423,1,0
2023-08-22,4382.77001953125,0,0.6484,1,0
2023-08-23,4396.43994140625,1,0.464,0,0
2023-08-24,4375.5498046875,1,0.6405,1,1
2023-08-25,4356.2900390625,0,0.6731,1,0
2023-08-28,4414.97998046875,0,0.6855,1,0
2023-08-29,4431.68017578125,0,0.6268,1,0
2023-08-30,4493.58984375,0,0.6829,1,0
2023-08-31,4507.39013671875,1,0.4611,0,0
2023-09-01,4501.35009765625,0,0.6941,1,0
2023-09-05,4496.009765625,0,0.7461,1,0
2023-09-06,4442.3798828125,0,0.6106,1,0
2023-09-07,4430.4599609375,0,0.4604,0,1
2023-09-08,4448.3798828125,1,0.644,1,1
2023-09-11,4467.89013671875,0,0.7376,1,0
2023-09-12,4456.830078125,0,0.505,1,0
2023-09-13,4453.52001953125,0,0.4489,0,1
2023-09-14,4478.68994140625,0,0.4217,0,1
2023-09-15,4447.2099609375,1,0.6784,1,1
2023-09-18,4442.10986328125,1,0.7087,1,1
2023-09-19,4416.60986328125,1,0.5348,1,1
2023-09-20,4401.3798828125,0,0.7026,1,0
2023-09-21,4329.169921875,0,0.2572,0,1
2023-09-22,4316.490234375,1,0.6398,1,1
2023-09-25,4302.7001953125,1,0.6721,1,1
2023-09-26,4265.97998046875,1,0.7049,1,1
2023-09-27,4238.6298828125,1,0.6992,1,1
2023-09-28,4264.3798828125,0,0.5765,1,0
2023-09-29,4274.85986328125,0,0.5216,1,0
2023-10-02,4260.2099609375,0,0.6232,1,0
2023-10-03,4216.4501953125,0,0.5887,1,0
2023-10-04,4220.47998046875,1,0.7156,1,1
2023-10-05,4225.91015625,1,0.6303,1,1
2023-10-06,4219.5498046875,0,0.7229,1,0
2023-10-09,4283.7900390625,0,0.5692,1,0
2023-10-10,4339.64013671875,1,0.6842,1,1
2023-10-11,4345.33984375,0,0.709,1,0
2023-10-12,4325.43017578125,0,0.4165,0,1
2023-10-13,4311.97021484375,0,0.5604,1,0
2023-10-16,4342.3701171875,0,0.6921,1,0
2023-10-17,4337.5400390625,0,0.3299,0,1
2023-10-18,4303.83984375,0,0.4685,0,1
2023-10-19,4269.68994140625,0,0.475,0,1
2023-10-20,4223.02978515625,0,0.7323,1,0
2023-10-23,4189.22021484375,0,0.5159,1,0
2023-10-24,4219.43017578125,1,0.7069,1,1
2023-10-25,4181.419921875,1,0.7233,1,1
2023-10-26,4127.89990234375,0,0.3953,0,1
2023-10-27,4103.77978515625,0,0.7248,1,0
2023-10-30,4132.93994140625,1,0.3816,0,0
2023-10-31,4153.1201171875,1,0.7684,1,1
2023-11-01,4197.740234375,0,0.7314,1,0
2023-11-02,4268.259765625,1,0.7028,1,1
2023-11-03,4334.22998046875,1,0.799,1,1
2023-11-06,4347.52978515625,1,0.6106,1,1
2023-11-07,4355.41015625,0,0.7566,1,0
2023-11-08,4359.759765625,0,0.4359,0,1
2023-11-09,4343.93994140625,1,0.3237,0,0
2023-11-10,4353.33984375,0,0.6173,1,0
2023-11-13,4393.81982421875,0,0.5446,1,0
2023-11-14,4458.97021484375,0,0.3118,0,1
2023-11-15,4495.31005859375,0,0.2827,0,1
2023-11-16,4487.830078125,0,0.3689,0,1
2023-11-17,4499.66015625,1,0.473,0,0
2023-11-20,4510.35986328125,0,0.6746,1,0
2023-11-21,4525.509765625,0,0.3958,0,1
2023-11-22,4545.0498046875,0,0.4963,0,1
2023-11-24,4552.7998046875,1,0.5269,1,1
2023-11-27,4546.31982421875,1,0.7014,1,1
2023-11-28,4540.509765625,1,0.7651,1,1
2023-11-29,4547.14990234375,1,0.761,1,1
2023-11-30,4537.240234375,1,0.8133,1,1
2023-12-01,4554.7099609375,1,0.6781,1,1
2023-12-04,4546.72021484375,1,0.6342,1,1
2023-12-05,4551.68017578125,1,0.6408,1,1
2023-12-06,4546.5,0,0.6502,1,0
2023-12-07,4565.22021484375,1,0.3735,0,0
2023-12-08,4574.06005859375,1,0.7445,1,1
2023-12-11,4593.39013671875,1,0.6197,1,1
2023-12-12,4608.08984375,1,0.6249,1,1
2023-12-13,4643.22998046875,0,0.4808,0,1
2023-12-14,4694.33984375,1,0.6276,1,1
2023-12-15,4704.68994140625,1,0.6534,1,1
2023-12-18,4725.580078125,1,0.618,1,1
2023-12-19,4743.72021484375,1,0.65,1,1
2023-12-20,4697.81982421875,1,0.5397,1,1
2023-12-21,4708.35009765625,0,0.4753,0,1
2023-12-22,4736.77001953125,0,0.6066,1,0
2023-12-26,4758.4501953125,1,0.6408,1,1
2023-12-27,4768.89990234375,0,0.557,1,0
2023-12-28,4780.97998046875,1,0.792,1,1
2023-12-29,4751.990234375,0,0.7441,1,0
2024-01-02,4722.669921875,1,0.7551,1,1
2024-01-03,4699.7099609375,0,0.7085,1,0
2024-01-04,4687.52978515625,1,0.4909,0,0
2024-01-05,4682.10986328125,1,0.7031,1,1
2024-01-08,4699.81982421875,1,0.7032,1,1
2024-01-09,4730.35009765625,1,0.7388,1,1
2024-01-10,4756.2001953125,1,0.7104,1,1
2024-01-11,4739.580078125,1,0.7099,1,1
2024-01-12,4768.97998046875,1,0.5452,1,1
2024-01-16,4747.1201171875,1,0.6707,1,1
2024-01-17,4714.81982421875,1,0.5107,1,1
2024-01-18,4740.56982421875,0,0.6025,1,0
2024-01-19,4785.8701171875,1,0.2797,0,0
2024-01-22,4844.0498046875,1,0.6529,1,1
2024-01-23,4844.3701171875,1,0.4843,0,0
2024-01-24,4865.93994140625,1,0.5122,1,1
2024-01-25,4869.33984375,1,0.5871,1,1
2024-01-26,4881.47021484375,0,0.5338,1,0
2024-01-29,4887.39990234375,0,0.5562,1,0
2024-01-30,4916.27001953125,0,0.7297,1,0
2024-01-31,4845.14990234375,0,0.6763,1,0
2024-02-01,4853.52001953125,0,0.5223,1,0
2024-02-02,4907.990234375,1,0.6356,1,1
2024-02-05,4918.08984375,1,0.7911,1,1
2024-02-06,4934.8798828125,1,0.7472,1,1
2024-02-07,4969.0498046875,0,0.6994,1,0
2024-02-08,4987.08984375,1,0.5773,1,1
2024-02-09,5000.33984375,0,0.527,1,0
2024-02-12,5016.830078125,0,0.5689,1,0
2024-02-13,4920.31005859375,1,0.7216,1,1
2024-02-14,4956.4501953125,1,0.7395,1,1
2024-02-15,4999.43994140625,1,0.731,1,1
2024-02-16,4999.52001953125,1,0.576,1,1
2024-02-20,4955.02001953125,1,0.6159,1,1
2024-02-21,4946.0,1,0.3852,0,0
2024-02-22,5038.830078125,1,0.6067,1,1
2024-02-23,5081.4599609375,1,0.5007,1,1
2024-02-26,5068.91015625,1,0.6707,1,1
2024-02-27,5057.2900390625,0,0.6796,1,0
2024-02-28,5058.35009765625,1,0.3445,0,0
2024-02-29,5061.89013671875,1,0.7346,1,1
2024-03-01,5094.16015625,1,0.5848,1,1
2024-03-04,5127.18017578125,1,0.5787,1,1
2024-03-05,5056.81982421875,1,0.6965,1,1
2024-03-06,5092.22021484375,1,0.6725,1,1
2024-03-07,5128.2099609375,1,0.637,1,1
2024-03-08,5117.5,1,0.6459,1,1
2024-03-11,5091.14013671875,0,0.437,0,1
2024-03-12,5114.47998046875,1,0.6825,1,1
2024-03-13,5151.8798828125,1,0.6845,1,1
2024-03-14,5123.2998046875,1,0.678,1,1
2024-03-15,5104.35009765625,0,0.4893,0,1
2024-03-18,5145.47021484375,0,0.6101,1,0
2024-03-19,5131.58984375,1,0.7381,1,1
2024-03-20,5171.5498046875,1,0.6902,1,1
2024-03-21,5240.66015625,0,0.4592,0,1
2024-03-22,5229.8701171875,0,0.4425,0,1
2024-03-25,5216.08984375,1,0.6632,1,1
2024-03-26,5203.419921875,1,0.6076,1,1
2024-03-27,5213.919921875,1,0.7226,1,1
2024-03-28,5245.81982421875,1,0.7301,1,1
2024-04-01,5229.2001953125,0,0.5491,1,0
2024-04-02,5184.0498046875,1,0.4771,0,0
2024-04-03,5194.3701171875,1,0.4973,0,0
2024-04-04,5146.06005859375,0,0.6226,1,0
2024-04-05,5157.2099609375,0,0.3097,0,1
2024-04-08,5197.35009765625,1,0.6615,1,1
2024-04-09,5160.77978515625,1,0.725,1,1
2024-04-10,5138.7001953125,0,0.5964,1,0
2024-04-11,5138.77001953125,0,0.524,1,0
2024-04-12,5107.93994140625,1,0.6111,1,1
2024-04-15,5052.47021484375,0,0.4265,0,1
2024-04-16,5039.830078125,1,0.6812,1,1
2024-04-17,5007.25,1,0.7334,1,1
2024-04-18,5001.89013671875,0,0.5282,1,0
2024-04-19,4953.56005859375,0,0.4476,0,1
2024-04-22,4969.39990234375,0,0.4985,0,1
2024-04-23,5027.9599609375,1,0.3512,0,0
2024-04-24,5047.02001953125,1,0.7392,1,1
2024-04-25,4990.580078125,0,0.6589,1,0
2024-04-26,5073.14013671875,0,0.4856,0,1
2024-04-29,5088.64990234375,1,0.785,1,1
2024-04-30,5035.31005859375,0,0.6106,1,0
2024-05-01,5013.4501953125,1,0.1621,0,0
2024-05-02,5011.0498046875,1,0.5719,1,1
2024-05-03,5101.22021484375,0,0.5655,1,0
2024-05-06,5142.419921875,0,0.6408,1,0
2024-05-07,5178.9599609375,1,0.6267,1,1
2024-05-08,5165.85986328125,0,0.6585,1,0
2024-05-09,5180.41015625,0,0.2544,0,1
2024-05-10,5209.68017578125,0,0.1704,0,1
2024-05-13,5211.16015625,0,0.5183,1,0
2024-05-14,5217.97998046875,0,0.3143,0,1
2024-05-15,5263.259765625,0,0.4073,0,1
2024-05-16,5296.18994140625,1,0.4542,0,0
2024-05-17,5283.58984375,1,0.5776,1,1
2024-05-20,5302.39990234375,1,0.816,1,1
2024-05-21,5297.8701171875,0,0.6671,1,0
2024-05-22,5286.009765625,1,0.7767,1,1
2024-05-23,5256.93017578125,1,0.8156,1,1
2024-05-24,5278.39013671875,0,0.6813,1,0
2024-05-28,5280.89013671875,0,0.2432,0,1
2024-05-29,5262.7001953125,0,0.267,0,1
2024-05-30,5222.10009765625,1,0.7611,1,1
2024-05-31,5191.68017578125,1,0.7428,1,1
2024-06-03,5234.31982421875,1,0.7755,1,1
2024-06-04,5257.6298828125,0,0.6909,1,0
2024-06-05,5297.64013671875,1,0.7341,1,1
2024-06-06,5335.35986328125,1,0.7378,1,1
2024-06-07,5331.330078125,1,0.5313,1,1
2024-06-10,5331.52001953125,1,0.6429,1,1
2024-06-11,5327.25,1,0.7728,1,1
2024-06-12,5409.1298828125,1,0.6993,1,1
2024-06-13,5402.509765625,0,0.3942,0,1
2024-06-14,5403.75,1,0.6917,1,1
2024-06-17,5420.39990234375,0,0.4929,0,1
2024-06-18,5471.31982421875,0,0.688,1,0
2024-06-20,5455.56005859375,0,0.6139,1,0
2024-06-21,5452.02978515625,1,0.2212,0,0
2024-06-24,5447.58984375,1,0.6323,1,1
2024-06-25,5446.56005859375,0,0.6906,1,0
2024-06-26,5451.8701171875,0,0.6884,1,0
2024-06-27,5467.5400390625,0,0.6398,1,0
2024-06-28,5451.1201171875,1,0.8254,1,1
2024-07-01,5446.52978515625,1,0.6008,1,1
2024-07-02,5458.43017578125,1,0.6925,1,1
2024-07-03,5507.419921875,1,0.7563,1,1
2024-07-05,5531.6298828125,0,0.6157,1,0
2024-07-08,5562.509765625,1,0.3247,0,0
2024-07-09,5574.56982421875,0,0.5473,1,0
2024-07-10,5586.43994140625,1,0.6537,1,1
2024-07-11,5576.52978515625,0,0.4508,0,1
2024-07-12,5590.43994140625,1,0.5028,1,1
2024-07-15,5614.75,1,0.6452,1,1
2024-07-16,5639.02001953125,1,0.4974,0,0
2024-07-17,5584.81005859375,0,0.6002,1,0
2024-07-18,5522.81005859375,0,0.379,0,1
2024-07-19,5497.0400390625,0,0.6838,1,0
2024-07-22,5529.0400390625,0,0.3177,0,1
2024-07-23,5550.89990234375,1,0.6594,1,1
2024-07-24,5419.97998046875,1,0.6855,1,1
2024-07-25,5390.9501953125,0,0.6912,1,0
2024-07-26,5430.7001953125,0,0.2817,0,1
2024-07-29,5444.43994140625,1,0.6651,1,1
2024-07-30,5401.7001953125,1,0.6971,1,1
2024-07-31,5493.75,1,0.5343,1,1
2024-08-01,5410.419921875,1,0.6012,1,1
2024-08-02,5302.02978515625,1,0.5157,1,1
2024-08-05,5119.259765625,1,0.4562,0,0
2024-08-06,5193.56005859375,0,0.6148,1,0
2024-08-07,5195.5400390625,1,0.277,0,0
2024-08-08,5233.85009765625,1,0.348,0,0
2024-08-09,5300.83984375,1,0.3608,0,0
2024-08-12,5324.3701171875,0,0.6274,1,0
2024-08-13,5376.97998046875,0,0.5184,1,0
2024-08-14,5415.91015625,0,0.3972,0,1
2024-08-15,5501.1298828125,1,0.4302,0,0
2024-08-16,5525.169921875,1,0.6667,1,1
2024-08-19,5550.740234375,0,0.5186,1,0
2024-08-20,5585.5,0,0.4882,0,1
2024-08-21,5591.56982421875,1,0.2833,0,0
2024-08-22,5560.9501953125,1,0.5018,1,1
2024-08-23,5585.16015625,0,0.5055,1,0
2024-08-26,5602.33984375,1,0.3719,0,0
2024-08-27,5593.47998046875,0,0.6909,1,0
2024-08-28,5560.9501953125,0,0.1921,0,1
2024-08-29,5583.7099609375,0,0.6845,1,0
2024-08-30,5581.7900390625,1,0.642,1,1
2024-09-03,5504.330078125,1,0.3301,0,0
2024-09-04,5503.66015625,1,0.1987,0,0
2024-09-05,5480.5400390625,1,0.6777,1,1
2024-09-06,5402.6201171875,1,0.7502,1,1
2024-09-09,5434.490234375,1,0.6454,1,1
2024-09-10,5441.72021484375,1,0.7995,1,1
2024-09-11,5406.9599609375,1,0.7525,1,1
2024-09-12,5535.5,1,0.7752,1,1
2024-09-13,5601.64990234375,1,0.6018,1,1
2024-09-16,5604.52978515625,1,0.6603,1,1
2024-09-17,5614.0498046875,1,0.5108,1,1
2024-09-18,5615.080078125,0,0.5489,1,0
2024-09-19,5686.419921875,1,0.2202,0,0
2024-09-20,5674.490234375,1,0.708,1,1
2024-09-23,5704.22021484375,0,0.3395,0,1
2024-09-24,5698.990234375,0,0.6872,1,0
2024-09-25,5712.06005859375,1,0.4998,0,0
2024-09-26,5721.009765625,0,0.2969,0,1
2024-09-27,5727.33984375,0,0.7791,1,0
2024-09-30,5703.52978515625,0,0.2026,0,1
2024-10-01,5681.27978515625,0,0.5706,1,0
2024-10-02,5674.0,0,0.4667,0,1
2024-10-03,5677.3701171875,1,0.1749,0,0
2024-10-04,5702.830078125,1,0.6739,1,1
2024-10-07,5686.85009765625,0,0.7933,1,0
2024-10-08,5714.56005859375,1,0.7422,1,1
2024-10-09,5745.02001953125,1,0.8601,1,1
2024-10-10,5764.759765625,1,0.7674,1,1
2024-10-11,5775.08984375,1,0.6545,1,1
2024-10-14,5829.56982421875,1,0.3858,0,0
2024-10-15,5804.47998046875,1,0.2381,0,0
2024-10-16,5808.33984375,0,0.4298,0,1
2024-10-17,5840.25,1,0.6182,1,1
2024-10-18,5846.10986328125,0,0.5321,1,0
2024-10-21,5824.7900390625,1,0.6214,1,1
2024-10-22,5821.169921875,1,0.4764,0,0
2024-10-23,5762.41015625,1,0.5574,1,1
2024-10-24,5784.919921875,0,0.5055,1,0
2024-10-25,5799.97998046875,0,0.7564,1,0
2024-10-28,5823.080078125,0,0.3733,0,1
2024-10-29,5802.169921875,1,0.7095,1,1
2024-10-30,5811.27978515625,1,0.6111,1,1
2024-10-31,5702.85986328125,0,0.7466,1,0
2024-11-01,5723.22021484375,1,0.386,0,0
2024-11-04,5696.509765625,1,0.6897,1,1
2024-11-05,5722.10009765625,1,0.6646,1,1
2024-11-06,5864.89013671875,1,0.4763,0,0
2024-11-07,5947.2099609375,1,0.5121,1,1
2024-11-08,5976.759765625,0,0.4563,0,1
2024-11-11,5986.68994140625,1,0.2519,0,0
2024-11-12,5960.080078125,1,0.5223,1,1
2024-11-13,5965.91015625,1,0.3387,0,0
2024-11-14,5942.27978515625,0,0.5202,1,0
2024-11-15,5853.009765625,0,0.5432,1,0
2024-11-18,5865.9501953125,0,0.5904,1,0
2024-11-19,5855.2900390625,1,0.4527,0,0
2024-11-20,5860.56005859375,1,0.681,1,1
2024-11-21,5887.259765625,1,0.3241,0,0
2024-11-22,5944.35986328125,0,0.5904,1,0
2024-11-25,5963.91015625,1,0.6651,1,1
2024-11-26,5992.27001953125,0,0.4053,0,1
2024-11-27,5984.8701171875,1,0.3405,0,0
2024-11-29,6003.97998046875,0,0.3879,0,1
2024-12-02,6035.330078125,1,0.5286,1,1
2024-12-03,6033.39013671875,1,0.7466,1,1
2024-12-04,6061.06005859375,1,0.8368,1,1
2024-12-05,6072.89990234375,1,0.7024,1,1
2024-12-06,6079.97998046875,1,0.5464,1,1
2024-12-09,6048.6298828125,0,0.5535,1,0
2024-12-10,6029.89013671875,1,0.4634,0,0
2024-12-11,6060.14990234375,0,0.5241,1,0
2024-12-12,6051.25,0,0.4052,0,1
2024-12-13,6035.77001953125,1,0.5416,1,1
2024-12-16,6059.14013671875,0,0.5969,1,0
2024-12-17,6035.18994140625,1,0.7121,1,1
2024-12-18,5867.7900390625,1,0.7285,1,1
2024-12-19,5866.06982421875,1,0.7076,1,1
2024-12-20,5832.2998046875,1,0.7824,1,1
2024-12-23,5902.56982421875,1,0.4533,0,0
2024-12-24,5981.43994140625,0,0.6667,1,0
2024-12-26,6007.3701171875,1,0.4335,0,0
2024-12-27,5932.9501953125,1,0.4822,0,0
2024-12-30,5869.16015625,0,0.7269,1,0
