Date,close_real,real,proba_sobe,pred,acerto
2023-10-11,4345.33984375,0,0.5704,1,0
2023-10-12,4325.43017578125,0,0.4523,0,1
2023-10-13,4311.97021484375,0,0.4371,0,1
2023-10-16,4342.3701171875,0,0.5203,1,0
2023-10-17,4337.5400390625,0,0.3246,0,1
2023-10-18,4303.83984375,0,0.3667,0,1
2023-10-19,4269.68994140625,0,0.4428,0,1
2023-10-20,4223.02978515625,0,0.6808,1,0
2023-10-23,4189.22021484375,0,0.4311,0,1
2023-10-24,4219.43017578125,1,0.5214,1,1
2023-10-25,4181.419921875,1,0.5573,1,1
2023-10-26,4127.89990234375,0,0.3884,0,1
2023-10-27,4103.77978515625,0,0.6458,1,0
2023-10-30,4132.93994140625,1,0.3551,0,0
2023-10-31,4153.1201171875,1,0.6608,1,1
2023-11-01,4197.740234375,0,0.579,1,0
2023-11-02,4268.259765625,1,0.5659,1,1
2023-11-03,4334.22998046875,1,0.5979,1,1
2023-11-06,4347.52978515625,1,0.4429,0,0
2023-11-07,4355.41015625,0,0.6831,1,0
2023-11-08,4359.759765625,0,0.4004,0,1
2023-11-09,4343.93994140625,1,0.3509,0,0
2023-11-10,4353.33984375,0,0.5837,1,0
2023-11-13,4393.81982421875,0,0.5949,1,0
2023-11-14,4458.97021484375,0,0.3802,0,1
2023-11-15,4495.31005859375,0,0.3332,0,1
2023-11-16,4487.830078125,0,0.4439,0,1
2023-11-17,4499.66015625,1,0.4616,0,0
2023-11-20,4510.35986328125,0,0.7021,1,0
2023-11-21,4525.509765625,0,0.4175,0,1
2023-11-22,4545.0498046875,0,0.4499,0,1
2023-11-24,4552.7998046875,1,0.392,0,0
2023-11-27,4546.31982421875,1,0.6769,1,1
2023-11-28,4540.509765625,1,0.7422,1,1
2023-11-29,4547.14990234375,1,0.6234,1,1
2023-11-30,4537.240234375,1,0.6775,1,1
2023-12-01,4554.7099609375,1,0.4637,0,0
2023-12-04,4546.72021484375,1,0.5268,1,1
2023-12-05,4551.68017578125,1,0.4988,0,0
2023-12-06,4546.5,0,0.5341,1,0
2023-12-07,4565.22021484375,1,0.3402,0,0
2023-12-08,4574.06005859375,1,0.5922,1,1
2023-12-11,4593.39013671875,1,0.548,1,1
2023-12-12,4608.08984375,1,0.6724,1,1
2023-12-13,4643.22998046875,0,0.4477,0,1
2023-12-14,4694.33984375,1,0.6336,1,1
2023-12-15,4704.68994140625,1,0.526,1,1
2023-12-18,4725.580078125,1,0.5053,1,1
2023-12-19,4743.72021484375,1,0.4793,0,0
2023-12-20,4697.81982421875,1,0.5085,1,1
2023-12-21,4708.35009765625,0,0.4949,0,1
2023-12-22,4736.77001953125,0,0.5642,1,0
2023-12-26,4758.4501953125,1,0.5161,1,1
2023-12-27,4768.89990234375,0,0.4015,0,1
2023-12-28,4780.97998046875,1,0.6889,1,1
2023-12-29,4751.990234375,0,0.5261,1,0
2024-01-02,4722.669921875,1,0.5224,1,1
2024-01-03,4699.7099609375,0,0.4312,0,1
2024-01-04,4687.52978515625,1,0.371,0,0
2024-01-05,4682.10986328125,1,0.5797,1,1
2024-01-08,4699.81982421875,1,0.5688,1,1
2024-01-09,4730.35009765625,1,0.5839,1,1
2024-01-10,4756.2001953125,1,0.509,1,1
2024-01-11,4739.580078125,1,0.6319,1,1
2024-01-12,4768.97998046875,1,0.4815,0,0
2024-01-16,4747.1201171875,1,0.6619,1,1
2024-01-17,4714.81982421875,1,0.3853,0,0
2024-01-18,4740.56982421875,0,0.5292,1,0
2024-01-19,4785.8701171875,1,0.2901,0,0
2024-01-22,4844.0498046875,1,0.5634,1,1
2024-01-23,4844.3701171875,1,0.5205,1,1
2024-01-24,4865.93994140625,1,0.5463,1,1
2024-01-25,4869.33984375,1,0.5687,1,1
2024-01-26,4881.47021484375,0,0.5844,1,0
2024-01-29,4887.39990234375,0,0.5154,1,0
2024-01-30,4916.27001953125,0,0.5322,1,0
2024-01-31,4845.14990234375,0,0.4815,0,1
2024-02-01,4853.52001953125,0,0.3689,0,1
2024-02-02,4907.990234375,1,0.5152,1,1
2024-02-05,4918.08984375,1,0.6692,1,1
2024-02-06,4934.8798828125,1,0.5442,1,1
2024-02-07,4969.0498046875,0,0.5542,1,0
2024-02-08,4987.08984375,1,0.4789,0,0
2024-02-09,5000.33984375,0,0.4693,0,1
2024-02-12,5016.830078125,0,0.5322,1,0
2024-02-13,4920.31005859375,1,0.5517,1,1
2024-02-14,4956.4501953125,1,0.54,1,1
2024-02-15,4999.43994140625,1,0.6108,1,1
2024-02-16,4999.52001953125,1,0.4667,0,0
2024-02-20,4955.02001953125,1,0.5851,1,1
2024-02-21,4946.0,1,0.3967,0,0
2024-02-22,5038.830078125,1,0.5732,1,1
2024-02-23,5081.4599609375,1,0.4454,0,0
2024-02-26,5068.91015625,1,0.5851,1,1
2024-02-27,5057.2900390625,0,0.5619,1,0
2024-02-28,5058.35009765625,1,0.3554,0,0
2024-02-29,5061.89013671875,1,0.594,1,1
2024-03-01,5094.16015625,1,0.5573,1,1
2024-03-04,5127.18017578125,1,0.5017,1,1
2024-03-05,5056.81982421875,1,0.628,1,1
2024-03-06,5092.22021484375,1,0.5987,1,1
2024-03-07,5128.2099609375,1,0.517,1,1
2024-03-08,5117.5,1,0.4983,0,0
2024-03-11,5091.14013671875,0,0.4277,0,1
2024-03-12,5114.47998046875,1,0.5826,1,1
2024-03-13,5151.8798828125,1,0.4886,0,0
2024-03-14,5123.2998046875,1,0.534,1,1
2024-03-15,5104.35009765625,0,0.3797,0,1
2024-03-18,5145.47021484375,0,0.5858,1,0
2024-03-19,5131.58984375,1,0.5859,1,1
2024-03-20,5171.5498046875,1,0.5536,1,1
2024-03-21,5240.66015625,0,0.4173,0,1
2024-03-22,5229.8701171875,0,0.4714,0,1
2024-03-25,5216.08984375,1,0.6451,1,1
2024-03-26,5203.419921875,1,0.5305,1,1
2024-03-27,5213.919921875,1,0.5565,1,1
2024-03-28,5245.81982421875,1,0.594,1,1
2024-04-01,5229.2001953125,0,0.4829,0,1
2024-04-02,5184.0498046875,1,0.4115,0,0
2024-04-03,5194.3701171875,1,0.4365,0,0
2024-04-04,5146.06005859375,0,0.5693,1,0
2024-04-05,5157.2099609375,0,0.3379,0,1
2024-04-08,5197.35009765625,1,0.6383,1,1
2024-04-09,5160.77978515625,1,0.6378,1,1
2024-04-10,5138.7001953125,0,0.5383,1,0
2024-04-11,5138.77001953125,0,0.4496,0,1
2024-04-12,5107.93994140625,1,0.656,1,1
2024-04-15,5052.47021484375,0,0.4009,0,1
2024-04-16,5039.830078125,1,0.5559,1,1
2024-04-17,5007.25,1,0.5912,1,1
2024-04-18,5001.89013671875,0,0.4872,0,1
2024-04-19,4953.56005859375,0,0.4605,0,1
2024-04-22,4969.39990234375,0,0.5324,1,0
2024-04-23,5027.9599609375,1,0.4296,0,0
2024-04-24,5047.02001953125,1,0.6102,1,1
2024-04-25,4990.580078125,0,0.565,1,0
2024-04-26,5073.14013671875,0,0.4553,0,1
2024-04-29,5088.64990234375,1,0.6182,1,1
2024-04-30,5035.31005859375,0,0.4772,0,1
2024-05-01,5013.4501953125,1,0.2628,0,0
2024-05-02,5011.0498046875,1,0.5167,1,1
2024-05-03,5101.22021484375,0,0.7021,1,0
2024-05-06,5142.419921875,0,0.6098,1,0
2024-05-07,5178.9599609375,1,0.4794,0,0
2024-05-08,5165.85986328125,0,0.5371,1,0
2024-05-09,5180.41015625,0,0.3854,0,1
2024-05-10,5209.68017578125,0,0.2919,0,1
2024-05-13,5211.16015625,0,0.529,1,0
2024-05-14,5217.97998046875,0,0.4562,0,1
2024-05-15,5263.259765625,0,0.4264,0,1
2024-05-16,5296.18994140625,1,0.4669,0,0
2024-05-17,5283.58984375,1,0.5891,1,1
2024-05-20,5302.39990234375,1,0.7311,1,1
2024-05-21,5297.8701171875,0,0.5859,1,0
2024-05-22,5286.009765625,1,0.6694,1,1
2024-05-23,5256.93017578125,1,0.5117,1,1
2024-05-24,5278.39013671875,0,0.512,1,0
2024-05-28,5280.89013671875,0,0.3291,0,1
2024-05-29,5262.7001953125,0,0.3451,0,1
2024-05-30,5222.10009765625,1,0.6889,1,1
2024-05-31,5191.68017578125,1,0.6359,1,1
2024-06-03,5234.31982421875,1,0.631,1,1
2024-06-04,5257.6298828125,0,0.565,1,0
2024-06-05,5297.64013671875,1,0.623,1,1
2024-06-06,5335.35986328125,1,0.5637,1,1
2024-06-07,5331.330078125,1,0.4606,0,0
2024-06-10,5331.52001953125,1,0.5337,1,1
2024-06-11,5327.25,1,0.632,1,1
2024-06-12,5409.1298828125,1,0.5467,1,1
2024-06-13,5402.509765625,0,0.3883,0,1
2024-06-14,5403.75,1,0.5915,1,1
2024-06-17,5420.39990234375,0,0.4972,0,1
2024-06-18,5471.31982421875,0,0.5493,1,0
2024-06-20,5455.56005859375,0,0.4463,0,1
2024-06-21,5452.02978515625,1,0.3284,0,0
2024-06-24,5447.58984375,1,0.5599,1,1
2024-06-25,5446.56005859375,0,0.6447,1,0
2024-06-26,5451.8701171875,0,0.542,1,0
2024-06-27,5467.5400390625,0,0.4862,0,1
2024-06-28,5451.1201171875,1,0.6675,1,1
2024-07-01,5446.52978515625,1,0.4314,0,0
2024-07-02,5458.43017578125,1,0.5076,1,1
2024-07-03,5507.419921875,1,0.5996,1,1
2024-07-05,5531.6298828125,0,0.5514,1,0
2024-07-08,5562.509765625,1,0.4037,0,0
2024-07-09,5574.56982421875,0,0.5421,1,0
2024-07-10,5586.43994140625,1,0.6108,1,1
2024-07-11,5576.52978515625,0,0.4601,0,1
2024-07-12,5590.43994140625,1,0.4832,0,0
2024-07-15,5614.75,1,0.6039,1,1
2024-07-16,5639.02001953125,1,0.4943,0,0
2024-07-17,5584.81005859375,0,0.5893,1,0
2024-07-18,5522.81005859375,0,0.4098,0,1
2024-07-19,5497.0400390625,0,0.6864,1,0
2024-07-22,5529.0400390625,0,0.3538,0,1
2024-07-23,5550.89990234375,1,0.527,1,1
2024-07-24,5419.97998046875,1,0.5743,1,1
2024-07-25,5390.9501953125,0,0.5808,1,0
2024-07-26,5430.7001953125,0,0.4078,0,1
2024-07-29,5444.43994140625,1,0.4985,0,0
2024-07-30,5401.7001953125,1,0.563,1,1
2024-07-31,5493.75,1,0.5428,1,1
2024-08-01,5410.419921875,1,0.5507,1,1
2024-08-02,5302.02978515625,1,0.5396,1,1
2024-08-05,5119.259765625,1,0.4859,0,0
2024-08-06,5193.56005859375,0,0.5975,1,0
2024-08-07,5195.5400390625,1,0.3602,0,0
2024-08-08,5233.85009765625,1,0.4252,0,0
2024-08-09,5300.83984375,1,0.4944,0,0
2024-08-12,5324.3701171875,0,0.7054,1,0
2024-08-13,5376.97998046875,0,0.4754,0,1
2024-08-14,5415.91015625,0,0.3343,0,1
2024-08-15,5501.1298828125,1,0.396,0,0
2024-08-16,5525.169921875,1,0.6854,1,1
2024-08-19,5550.740234375,0,0.5243,1,0
2024-08-20,5585.5,0,0.3646,0,1
2024-08-21,5591.56982421875,1,0.3168,0,0
2024-08-22,5560.9501953125,1,0.5714,1,1
2024-08-23,5585.16015625,0,0.6242,1,0
2024-08-26,5602.33984375,1,0.4877,0,0
2024-08-27,5593.47998046875,0,0.6293,1,0
2024-08-28,5560.9501953125,0,0.2853,0,1
2024-08-29,5583.7099609375,0,0.6353,1,0
2024-08-30,5581.7900390625,1,0.4821,0,0
2024-09-03,5504.330078125,1,0.3393,0,0
2024-09-04,5503.66015625,1,0.2439,0,0
2024-09-05,5480.5400390625,1,0.7432,1,1
2024-09-06,5402.6201171875,1,0.7873,1,1
2024-09-09,5434.490234375,1,0.5908,1,1
2024-09-10,5441.72021484375,1,0.648,1,1
2024-09-11,5406.9599609375,1,0.5962,1,1
2024-09-12,5535.5,1,0.7026,1,1
2024-09-13,5601.64990234375,1,0.4682,0,0
2024-09-16,5604.52978515625,1,0.5892,1,1
2024-09-17,5614.0498046875,1,0.4068,0,0
2024-09-18,5615.080078125,0,0.6186,1,0
2024-09-19,5686.419921875,1,0.3275,0,0
2024-09-20,5674.490234375,1,0.6396,1,1
2024-09-23,5704.22021484375,0,0.4403,0,1
2024-09-24,5698.990234375,0,0.6427,1,0
2024-09-25,5712.06005859375,1,0.4369,0,0
2024-09-26,5721.009765625,0,0.3882,0,1
2024-09-27,5727.33984375,0,0.7291,1,0
2024-09-30,5703.52978515625,0,0.3241,0,1
2024-10-01,5681.27978515625,0,0.4368,0,1
2024-10-02,5674.0,0,0.4465,0,1
2024-10-03,5677.3701171875,1,0.3082,0,0
2024-10-04,5702.830078125,1,0.6358,1,1
2024-10-07,5686.85009765625,0,0.7505,1,0
2024-10-08,5714.56005859375,1,0.6434,1,1
2024-10-09,5745.02001953125,1,0.5868,1,1
2024-10-10,5764.759765625,1,0.5198,1,1
2024-10-11,5775.08984375,1,0.5867,1,1
2024-10-14,5829.56982421875,1,0.4054,0,0
2024-10-15,5804.47998046875,1,0.3238,0,0
2024-10-16,5808.33984375,0,0.5959,1,0
2024-10-17,5840.25,1,0.7541,1,1
2024-10-18,5846.10986328125,0,0.4557,0,1
2024-10-21,5824.7900390625,1,0.4913,0,0
2024-10-22,5821.169921875,1,0.478,0,0
2024-10-23,5762.41015625,1,0.5087,1,1
2024-10-24,5784.919921875,0,0.4852,0,1
2024-10-25,5799.97998046875,0,0.6294,1,0
2024-10-28,5823.080078125,0,0.3516,0,1
2024-10-29,5802.169921875,1,0.5493,1,1
2024-10-30,5811.27978515625,1,0.4981,0,0
2024-10-31,5702.85986328125,0,0.6296,1,0
2024-11-01,5723.22021484375,1,0.3691,0,0
2024-11-04,5696.509765625,1,0.5863,1,1
2024-11-05,5722.10009765625,1,0.6299,1,1
2024-11-06,5864.89013671875,1,0.4556,0,0
2024-11-07,5947.2099609375,1,0.5277,1,1
2024-11-08,5976.759765625,0,0.5154,1,0
2024-11-11,5986.68994140625,1,0.3698,0,0
2024-11-12,5960.080078125,1,0.603,1,1
2024-11-13,5965.91015625,1,0.441,0,0
2024-11-14,5942.27978515625,0,0.5879,1,0
2024-11-15,5853.009765625,0,0.557,1,0
2024-11-18,5865.9501953125,0,0.5219,1,0
2024-11-19,5855.2900390625,1,0.4204,0,0
2024-11-20,5860.56005859375,1,0.5314,1,1
2024-11-21,5887.259765625,1,0.3664,0,0
2024-11-22,5944.35986328125,0,0.5929,1,0
2024-11-25,5963.91015625,1,0.6277,1,1
2024-11-26,5992.27001953125,0,0.4276,0,1
2024-11-27,5984.8701171875,1,0.3698,0,0
2024-11-29,6003.97998046875,0,0.3825,0,1
2024-12-02,6035.330078125,1,0.5464,1,1
2024-12-03,6033.39013671875,1,0.6803,1,1
2024-12-04,6061.06005859375,1,0.7382,1,1
2024-12-05,6072.89990234375,1,0.5217,1,1
2024-12-06,6079.97998046875,1,0.4897,0,0
2024-12-09,6048.6298828125,0,0.498,0,1
2024-12-10,6029.89013671875,1,0.4708,0,0
2024-12-11,6060.14990234375,0,0.4397,0,1
2024-12-12,6051.25,0,0.4064,0,1
2024-12-13,6035.77001953125,1,0.4749,0,0
2024-12-16,6059.14013671875,0,0.5283,1,0
2024-12-17,6035.18994140625,1,0.6213,1,1
2024-12-18,5867.7900390625,1,0.5957,1,1
2024-12-19,5866.06982421875,1,0.5678,1,1
2024-12-20,5832.2998046875,1,0.6067,1,1
2024-12-23,5902.56982421875,1,0.4437,0,0
2024-12-24,5981.43994140625,0,0.5592,1,0
2024-12-26,6007.3701171875,1,0.4306,0,0
2024-12-27,5932.9501953125,1,0.4985,0,0
2024-12-30,5869.16015625,0,0.6134,1,0
