Date,close_real,real,proba_sobe,pred,acerto
2023-06-23,4341.33984375,1,0.7001,1,1
2023-06-26,4328.080078125,1,0.717,1,1
2023-06-27,4335.0,0,0.5356,1,0
2023-06-28,4360.22021484375,1,0.745,1,1
2023-06-29,4371.97021484375,1,0.6556,1,1
2023-06-30,4422.43994140625,1,0.6924,1,1
2023-07-03,4442.2900390625,0,0.4604,0,1
2023-07-05,4436.60986328125,1,0.7273,1,1
2023-07-06,4385.0498046875,0,0.4778,0,1
2023-07-07,4397.39990234375,1,0.7335,1,1
2023-07-10,4389.919921875,1,0.4989,0,0
2023-07-11,4408.4599609375,1,0.7807,1,1
2023-07-12,4463.22998046875,0,0.7396,1,0
2023-07-13,4489.35986328125,1,0.5615,1,1
2023-07-14,4499.56005859375,1,0.6359,1,1
2023-07-17,4504.89990234375,0,0.5528,1,0
2023-07-18,4514.58984375,0,0.6275,1,0
2023-07-19,4557.47998046875,0,0.5165,1,0
2023-07-20,4527.56005859375,0,0.73,1,0
2023-07-21,4535.7900390625,0,0.7399,1,0
2023-07-24,4541.2900390625,1,0.4155,0,0
2023-07-25,4552.419921875,1,0.679,1,1
2023-07-26,4547.580078125,1,0.6173,1,1
2023-07-27,4528.56005859375,1,0.7411,1,1
2023-07-28,4564.009765625,1,0.6817,1,1
2023-07-31,4573.14013671875,0,0.4946,0,1
2023-08-01,4567.52978515625,0,0.637,1,0
2023-08-02,4505.75,1,0.616,1,1
2023-08-03,4485.5400390625,0,0.3776,0,1
2023-08-04,4474.5498046875,1,0.6974,1,1
2023-08-07,4491.14990234375,1,0.7073,1,1
2023-08-08,4464.39013671875,1,0.5948,1,1
2023-08-09,4461.330078125,1,0.6788,1,1
2023-08-10,4457.919921875,1,0.4852,0,0
2023-08-11,4443.97998046875,1,0.6227,1,1
2023-08-14,4453.43994140625,1,0.7239,1,1
2023-08-15,4432.18994140625,0,0.6428,1,0
2023-08-16,4403.5498046875,1,0.4507,0,0
2023-08-17,4364.830078125,1,0.539,1,1
2023-08-18,4335.31005859375,1,0.7065,1,1
2023-08-21,4360.2998046875,0,0.639,1,0
2023-08-22,4382.77001953125,0,0.6211,1,0
2023-08-23,4396.43994140625,1,0.346,0,0
2023-08-24,4375.5498046875,1,0.7188,1,1
2023-08-25,4356.2900390625,0,0.7798,1,0
2023-08-28,4414.97998046875,0,0.7036,1,0
2023-08-29,4431.68017578125,0,0.4486,0,1
2023-08-30,4493.58984375,0,0.6325,1,0
2023-08-31,4507.39013671875,1,0.3493,0,0
2023-09-01,4501.35009765625,0,0.7709,1,0
2023-09-05,4496.009765625,0,0.7936,1,0
2023-09-06,4442.3798828125,0,0.4552,0,1
2023-09-07,4430.4599609375,0,0.3745,0,1
2023-09-08,4448.3798828125,1,0.726,1,1
2023-09-11,4467.89013671875,0,0.8214,1,0
2023-09-12,4456.830078125,0,0.4161,0,1
2023-09-13,4453.52001953125,0,0.4039,0,1
2023-09-14,4478.68994140625,0,0.3967,0,1
2023-09-15,4447.2099609375,1,0.778,1,1
2023-09-18,4442.10986328125,1,0.7829,1,1
2023-09-19,4416.60986328125,1,0.4847,0,0
2023-09-20,4401.3798828125,0,0.774,1,0
2023-09-21,4329.169921875,0,0.2751,0,1
2023-09-22,4316.490234375,1,0.6923,1,1
2023-09-25,4302.7001953125,1,0.7199,1,1
2023-09-26,4265.97998046875,1,0.7747,1,1
2023-09-27,4238.6298828125,1,0.6607,1,1
2023-09-28,4264.3798828125,0,0.5503,1,0
2023-09-29,4274.85986328125,0,0.4431,0,1
2023-10-02,4260.2099609375,0,0.5637,1,0
2023-10-03,4216.4501953125,0,0.4674,0,1
2023-10-04,4220.47998046875,1,0.694,1,1
2023-10-05,4225.91015625,1,0.5111,1,1
2023-10-06,4219.5498046875,0,0.6558,1,0
2023-10-09,4283.7900390625,0,0.4336,0,1
2023-10-10,4339.64013671875,1,0.5576,1,1
2023-10-11,4345.33984375,0,0.6102,1,0
2023-10-12,4325.43017578125,0,0.4107,0,1
2023-10-13,4311.97021484375,0,0.4307,0,1
2023-10-16,4342.3701171875,0,0.515,1,0
2023-10-17,4337.5400390625,0,0.2503,0,1
2023-10-18,4303.83984375,0,0.3129,0,1
2023-10-19,4269.68994140625,0,0.3592,0,1
2023-10-20,4223.02978515625,0,0.7069,1,0
2023-10-23,4189.22021484375,0,0.3407,0,1
2023-10-24,4219.43017578125,1,0.6081,1,1
2023-10-25,4181.419921875,1,0.5508,1,1
2023-10-26,4127.89990234375,0,0.3011,0,1
2023-10-27,4103.77978515625,0,0.6073,1,0
2023-10-30,4132.93994140625,1,0.2813,0,0
2023-10-31,4153.1201171875,1,0.6667,1,1
2023-11-01,4197.740234375,0,0.5926,1,0
2023-11-02,4268.259765625,1,0.5068,1,1
2023-11-03,4334.22998046875,1,0.5174,1,1
2023-11-06,4347.52978515625,1,0.3341,0,0
2023-11-07,4355.41015625,0,0.6601,1,0
2023-11-08,4359.759765625,0,0.2778,0,1
2023-11-09,4343.93994140625,1,0.2476,0,0
2023-11-10,4353.33984375,0,0.6232,1,0
2023-11-13,4393.81982421875,0,0.4938,0,1
2023-11-14,4458.97021484375,0,0.2576,0,1
2023-11-15,4495.31005859375,0,0.2564,0,1
2023-11-16,4487.830078125,0,0.3252,0,1
2023-11-17,4499.66015625,1,0.4454,0,0
2023-11-20,4510.35986328125,0,0.7248,1,0
2023-11-21,4525.509765625,0,0.3565,0,1
2023-11-22,4545.0498046875,0,0.4058,0,1
2023-11-24,4552.7998046875,1,0.4602,0,0
2023-11-27,4546.31982421875,1,0.7178,1,1
2023-11-28,4540.509765625,1,0.7839,1,1
2023-11-29,4547.14990234375,1,0.6773,1,1
2023-11-30,4537.240234375,1,0.7083,1,1
2023-12-01,4554.7099609375,1,0.4909,0,0
2023-12-04,4546.72021484375,1,0.515,1,1
2023-12-05,4551.68017578125,1,0.5392,1,1
2023-12-06,4546.5,0,0.5419,1,0
2023-12-07,4565.22021484375,1,0.2635,0,0
2023-12-08,4574.06005859375,1,0.7197,1,1
2023-12-11,4593.39013671875,1,0.5817,1,1
2023-12-12,4608.08984375,1,0.7297,1,1
2023-12-13,4643.22998046875,0,0.5501,1,0
2023-12-14,4694.33984375,1,0.7082,1,1
2023-12-15,4704.68994140625,1,0.6469,1,1
2023-12-18,4725.580078125,1,0.5867,1,1
2023-12-19,4743.72021484375,1,0.6558,1,1
2023-12-20,4697.81982421875,1,0.4868,0,0
2023-12-21,4708.35009765625,0,0.4299,0,1
2023-12-22,4736.77001953125,0,0.6493,1,0
2023-12-26,4758.4501953125,1,0.6231,1,1
2023-12-27,4768.89990234375,0,0.4545,0,1
2023-12-28,4780.97998046875,1,0.8101,1,1
2023-12-29,4751.990234375,0,0.6987,1,0
2024-01-02,4722.669921875,1,0.6911,1,1
2024-01-03,4699.7099609375,0,0.5461,1,0
2024-01-04,4687.52978515625,1,0.3839,0,0
2024-01-05,4682.10986328125,1,0.6701,1,1
2024-01-08,4699.81982421875,1,0.6828,1,1
2024-01-09,4730.35009765625,1,0.7273,1,1
2024-01-10,4756.2001953125,1,0.7156,1,1
2024-01-11,4739.580078125,1,0.7721,1,1
2024-01-12,4768.97998046875,1,0.6351,1,1
2024-01-16,4747.1201171875,1,0.6905,1,1
2024-01-17,4714.81982421875,1,0.5438,1,1
2024-01-18,4740.56982421875,0,0.6392,1,0
2024-01-19,4785.8701171875,1,0.3077,0,0
2024-01-22,4844.0498046875,1,0.6676,1,1
2024-01-23,4844.3701171875,1,0.5161,1,1
2024-01-24,4865.93994140625,1,0.5484,1,1
2024-01-25,4869.33984375,1,0.6179,1,1
2024-01-26,4881.47021484375,0,0.5466,1,0
2024-01-29,4887.39990234375,0,0.5272,1,0
2024-01-30,4916.27001953125,0,0.6707,1,0
2024-01-31,4845.14990234375,0,0.5606,1,0
2024-02-01,4853.52001953125,0,0.4563,0,1
2024-02-02,4907.990234375,1,0.5982,1,1
2024-02-05,4918.08984375,1,0.7835,1,1
2024-02-06,4934.8798828125,1,0.6844,1,1
2024-02-07,4969.0498046875,0,0.683,1,0
2024-02-08,4987.08984375,1,0.5983,1,1
2024-02-09,5000.33984375,0,0.5757,1,0
2024-02-12,5016.830078125,0,0.6975,1,0
2024-02-13,4920.31005859375,1,0.7633,1,1
2024-02-14,4956.4501953125,1,0.7565,1,1
2024-02-15,4999.43994140625,1,0.7714,1,1
2024-02-16,4999.52001953125,1,0.6282,1,1
2024-02-20,4955.02001953125,1,0.7366,1,1
2024-02-21,4946.0,1,0.518,1,1
2024-02-22,5038.830078125,1,0.7459,1,1
2024-02-23,5081.4599609375,1,0.5998,1,1
2024-02-26,5068.91015625,1,0.745,1,1
2024-02-27,5057.2900390625,0,0.7296,1,0
2024-02-28,5058.35009765625,1,0.4243,0,0
2024-02-29,5061.89013671875,1,0.799,1,1
2024-03-01,5094.16015625,1,0.6685,1,1
2024-03-04,5127.18017578125,1,0.7001,1,1
2024-03-05,5056.81982421875,1,0.7966,1,1
2024-03-06,5092.22021484375,1,0.7876,1,1
2024-03-07,5128.2099609375,1,0.7521,1,1
2024-03-08,5117.5,1,0.7024,1,1
2024-03-11,5091.14013671875,0,0.5022,1,0
2024-03-12,5114.47998046875,1,0.6406,1,1
2024-03-13,5151.8798828125,1,0.7401,1,1
2024-03-14,5123.2998046875,1,0.7488,1,1
2024-03-15,5104.35009765625,0,0.4667,0,1
2024-03-18,5145.47021484375,0,0.6284,1,0
2024-03-19,5131.58984375,1,0.7487,1,1
2024-03-20,5171.5498046875,1,0.7131,1,1
2024-03-21,5240.66015625,0,0.5176,1,0
2024-03-22,5229.8701171875,0,0.4912,0,1
2024-03-25,5216.08984375,1,0.7581,1,1
2024-03-26,5203.419921875,1,0.6872,1,1
2024-03-27,5213.919921875,1,0.7707,1,1
2024-03-28,5245.81982421875,1,0.7325,1,1
2024-04-01,5229.2001953125,0,0.5849,1,0
2024-04-02,5184.0498046875,1,0.4581,0,0
2024-04-03,5194.3701171875,1,0.5664,1,1
2024-04-04,5146.06005859375,0,0.6887,1,0
2024-04-05,5157.2099609375,0,0.3552,0,1
2024-04-08,5197.35009765625,1,0.7327,1,1
2024-04-09,5160.77978515625,1,0.7663,1,1
2024-04-10,5138.7001953125,0,0.6823,1,0
2024-04-11,5138.77001953125,0,0.5745,1,0
2024-04-12,5107.93994140625,1,0.7021,1,1
2024-04-15,5052.47021484375,0,0.4871,0,1
2024-04-16,5039.830078125,1,0.6763,1,1
2024-04-17,5007.25,1,0.7006,1,1
2024-04-18,5001.89013671875,0,0.5342,1,0
2024-04-19,4953.56005859375,0,0.5345,1,0
2024-04-22,4969.39990234375,0,0.5618,1,0
2024-04-23,5027.9599609375,1,0.4404,0,0
2024-04-24,5047.02001953125,1,0.7379,1,1
2024-04-25,4990.580078125,0,0.6507,1,0
2024-04-26,5073.14013671875,0,0.4617,0,1
2024-04-29,5088.64990234375,1,0.7095,1,1
2024-04-30,5035.31005859375,0,0.5282,1,0
2024-05-01,5013.4501953125,1,0.245,0,0
2024-05-02,5011.0498046875,1,0.5707,1,1
2024-05-03,5101.22021484375,0,0.5943,1,0
2024-05-06,5142.419921875,0,0.6377,1,0
2024-05-07,5178.9599609375,1,0.6464,1,1
2024-05-08,5165.85986328125,0,0.6248,1,0
2024-05-09,5180.41015625,0,0.3831,0,1
2024-05-10,5209.68017578125,0,0.2706,0,1
2024-05-13,5211.16015625,0,0.6048,1,0
2024-05-14,5217.97998046875,0,0.4027,0,1
2024-05-15,5263.259765625,0,0.4962,0,1
2024-05-16,5296.18994140625,1,0.473,0,0
2024-05-17,5283.58984375,1,0.6933,1,1
2024-05-20,5302.39990234375,1,0.8155,1,1
2024-05-21,5297.8701171875,0,0.7041,1,0
2024-05-22,5286.009765625,1,0.7513,1,1
2024-05-23,5256.93017578125,1,0.6449,1,1
2024-05-24,5278.39013671875,0,0.6692,1,0
2024-05-28,5280.89013671875,0,0.3159,0,1
2024-05-29,5262.7001953125,0,0.348,0,1
2024-05-30,5222.10009765625,1,0.7453,1,1
2024-05-31,5191.68017578125,1,0.7362,1,1
2024-06-03,5234.31982421875,1,0.7774,1,1
2024-06-04,5257.6298828125,0,0.6923,1,0
2024-06-05,5297.64013671875,1,0.7153,1,1
2024-06-06,5335.35986328125,1,0.7059,1,1
2024-06-07,5331.330078125,1,0.5253,1,1
2024-06-10,5331.52001953125,1,0.6181,1,1
2024-06-11,5327.25,1,0.7256,1,1
2024-06-12,5409.1298828125,1,0.6512,1,1
2024-06-13,5402.509765625,0,0.4172,0,1
2024-06-14,5403.75,1,0.604,1,1
2024-06-17,5420.39990234375,0,0.4633,0,1
2024-06-18,5471.31982421875,0,0.662,1,0
2024-06-20,5455.56005859375,0,0.5503,1,0
2024-06-21,5452.02978515625,1,0.2903,0,0
2024-06-24,5447.58984375,1,0.6048,1,1
2024-06-25,5446.56005859375,0,0.6996,1,0
2024-06-26,5451.8701171875,0,0.6015,1,0
2024-06-27,5467.5400390625,0,0.5383,1,0
2024-06-28,5451.1201171875,1,0.7975,1,1
2024-07-01,5446.52978515625,1,0.545,1,1
2024-07-02,5458.43017578125,1,0.5861,1,1
2024-07-03,5507.419921875,1,0.6455,1,1
2024-07-05,5531.6298828125,0,0.5657,1,0
2024-07-08,5562.509765625,1,0.434,0,0
2024-07-09,5574.56982421875,0,0.643,1,0
2024-07-10,5586.43994140625,1,0.6776,1,1
2024-07-11,5576.52978515625,0,0.4882,0,1
2024-07-12,5590.43994140625,1,0.6044,1,1
2024-07-15,5614.75,1,0.6611,1,1
2024-07-16,5639.02001953125,1,0.5216,1,1
2024-07-17,5584.81005859375,0,0.6522,1,0
2024-07-18,5522.81005859375,0,0.4456,0,1
2024-07-19,5497.0400390625,0,0.7275,1,0
2024-07-22,5529.0400390625,0,0.3818,0,1
2024-07-23,5550.89990234375,1,0.618,1,1
2024-07-24,5419.97998046875,1,0.6343,1,1
2024-07-25,5390.9501953125,0,0.6181,1,0
2024-07-26,5430.7001953125,0,0.4838,0,1
2024-07-29,5444.43994140625,1,0.5908,1,1
2024-07-30,5401.7001953125,1,0.6459,1,1
2024-07-31,5493.75,1,0.4736,0,0
2024-08-01,5410.419921875,1,0.6618,1,1
2024-08-02,5302.02978515625,1,0.5787,1,1
2024-08-05,5119.259765625,1,0.5524,1,1
2024-08-06,5193.56005859375,0,0.6795,1,0
2024-08-07,5195.5400390625,1,0.3561,0,0
2024-08-08,5233.85009765625,1,0.4349,0,0
2024-08-09,5300.83984375,1,0.4759,0,0
2024-08-12,5324.3701171875,0,0.795,1,0
2024-08-13,5376.97998046875,0,0.5337,1,0
2024-08-14,5415.91015625,0,0.3554,0,1
2024-08-15,5501.1298828125,1,0.4196,0,0
2024-08-16,5525.169921875,1,0.7689,1,1
2024-08-19,5550.740234375,0,0.5885,1,0
2024-08-20,5585.5,0,0.3462,0,1
2024-08-21,5591.56982421875,1,0.3504,0,0
2024-08-22,5560.9501953125,1,0.6725,1,1
2024-08-23,5585.16015625,0,0.7275,1,0
2024-08-26,5602.33984375,1,0.5202,1,1
2024-08-27,5593.47998046875,0,0.7532,1,0
2024-08-28,5560.9501953125,0,0.3313,0,1
2024-08-29,5583.7099609375,0,0.68,1,0
2024-08-30,5581.7900390625,1,0.5519,1,1
2024-09-03,5504.330078125,1,0.4993,0,0
2024-09-04,5503.66015625,1,0.3281,0,0
2024-09-05,5480.5400390625,1,0.7896,1,1
2024-09-06,5402.6201171875,1,0.8134,1,1
2024-09-09,5434.490234375,1,0.7378,1,1
2024-09-10,5441.72021484375,1,0.8677,1,1
2024-09-11,5406.9599609375,1,0.8024,1,1
2024-09-12,5535.5,1,0.8249,1,1
2024-09-13,5601.64990234375,1,0.716,1,1
2024-09-16,5604.52978515625,1,0.73,1,1
2024-09-17,5614.0498046875,1,0.4695,0,0
2024-09-18,5615.080078125,0,0.5992,1,0
2024-09-19,5686.419921875,1,0.3068,0,0
2024-09-20,5674.490234375,1,0.7029,1,1
2024-09-23,5704.22021484375,0,0.4395,0,1
2024-09-24,5698.990234375,0,0.676,1,0
2024-09-25,5712.06005859375,1,0.4554,0,0
2024-09-26,5721.009765625,0,0.3813,0,1
2024-09-27,5727.33984375,0,0.8307,1,0
2024-09-30,5703.52978515625,0,0.3367,0,1
2024-10-01,5681.27978515625,0,0.6058,1,0
2024-10-02,5674.0,0,0.5334,1,0
2024-10-03,5677.3701171875,1,0.3226,0,0
2024-10-04,5702.830078125,1,0.7803,1,1
2024-10-07,5686.85009765625,0,0.8539,1,0
2024-10-08,5714.56005859375,1,0.8256,1,1
2024-10-09,5745.02001953125,1,0.7963,1,1
2024-10-10,5764.759765625,1,0.7339,1,1
2024-10-11,5775.08984375,1,0.7577,1,1
2024-10-14,5829.56982421875,1,0.4878,0,0
2024-10-15,5804.47998046875,1,0.3661,0,0
2024-10-16,5808.33984375,0,0.73,1,0
2024-10-17,5840.25,1,0.7752,1,1
2024-10-18,5846.10986328125,0,0.6894,1,0
2024-10-21,5824.7900390625,1,0.7513,1,1
2024-10-22,5821.169921875,1,0.6077,1,1
2024-10-23,5762.41015625,1,0.6682,1,1
2024-10-24,5784.919921875,0,0.5889,1,0
2024-10-25,5799.97998046875,0,0.8067,1,0
2024-10-28,5823.080078125,0,0.4365,0,1
2024-10-29,5802.169921875,1,0.7294,1,1
2024-10-30,5811.27978515625,1,0.6245,1,1
2024-10-31,5702.85986328125,0,0.7446,1,0
2024-11-01,5723.22021484375,1,0.4307,0,0
2024-11-04,5696.509765625,1,0.7148,1,1
2024-11-05,5722.10009765625,1,0.7403,1,1
2024-11-06,5864.89013671875,1,0.5721,1,1
2024-11-07,5947.2099609375,1,0.6425,1,1
2024-11-08,5976.759765625,0,0.5624,1,0
2024-11-11,5986.68994140625,1,0.391,0,0
2024-11-12,5960.080078125,1,0.7175,1,1
2024-11-13,5965.91015625,1,0.452,0,0
2024-11-14,5942.27978515625,0,0.7141,1,0
2024-11-15,5853.009765625,0,0.6581,1,0
2024-11-18,5865.9501953125,0,0.6467,1,0
2024-11-19,5855.2900390625,1,0.4656,0,0
2024-11-20,5860.56005859375,1,0.7119,1,1
2024-11-21,5887.259765625,1,0.3975,0,0
2024-11-22,5944.35986328125,0,0.6727,1,0
2024-11-25,5963.91015625,1,0.7195,1,1
2024-11-26,5992.27001953125,0,0.52,1,0
2024-11-27,5984.8701171875,1,0.4218,0,0
2024-11-29,6003.97998046875,0,0.5121,1,0
2024-12-02,6035.330078125,1,0.6316,1,1
2024-12-03,6033.39013671875,1,0.8246,1,1
2024-12-04,6061.06005859375,1,0.8216,1,1
2024-12-05,6072.89990234375,1,0.7012,1,1
2024-12-06,6079.97998046875,1,0.6342,1,1
2024-12-09,6048.6298828125,0,0.6153,1,0
2024-12-10,6029.89013671875,1,0.5531,1,1
2024-12-11,6060.14990234375,0,0.5945,1,0
2024-12-12,6051.25,0,0.4659,0,1
2024-12-13,6035.77001953125,1,0.5174,1,1
2024-12-16,6059.14013671875,0,0.7159,1,0
2024-12-17,6035.18994140625,1,0.7728,1,1
2024-12-18,5867.7900390625,1,0.7498,1,1
2024-12-19,5866.06982421875,1,0.6872,1,1
2024-12-20,5832.2998046875,1,0.736,1,1
2024-12-23,5902.56982421875,1,0.5866,1,1
2024-12-24,5981.43994140625,0,0.6379,1,0
2024-12-26,6007.3701171875,1,0.4537,0,0
2024-12-27,5932.9501953125,1,0.4468,0,0
2024-12-30,5869.16015625,0,0.7596,1,0
